year,month,day,day_of_week,date,total_cyclist_injured,total_cyclist_killed,collisions_w_cyclists_inj_kill,total_motorist_injured,total_motorist_killed,collisions_w_motorists_inj_kill,total_pedestrians_injured,total_pedestrians_killed,collisions_w_pedestrians_inj_kill,total_persons_injured,total_persons_killed,collisions_w_persons_inj_kill,collisions_w_fatalities,total_vehicles_involved,total_collisions,aggressive_driving_road_rage,animals_action,backing_unsafely,driver_inattention_distraction,driver_inexperience,driver_unwell_medical,environmental_defect_failure,failure_to_keep_right,failure_to_yield_right_of_way,following_too_closely,oversized_vehicle,passing_or_lane_usage_improper,pedestrian_bicyclist_other_pedestrian_error_confusion,physical_disability,reaction_to_uninvolved_vehicle,traffic_control_disregarded,turning_improperly,unsafe_speed,vehicle_failure,visual_distraction_obstruction,temp_c,slp_c,visib_c,wdsp_c,prcp_c,fog_c,avg_speed_all
2020,7,16,5,2020-07-16,24,0,23,95,0,71,18,0,18,137,0,112,0,623,322,1,1,4,86,2,6,0,0,30,22,0,42,4,0,10,7,3,8,17,5,63.6,1026.1,10.0,8.1,0.0,0,36.467430859758089
2020,7,17,6,2020-07-17,32,0,31,77,0,55,17,0,16,126,0,101,0,590,308,3,0,9,91,4,8,3,0,15,10,0,29,4,0,5,12,6,12,15,4,62.6,1023.0,9.9,7.5,0.0,0,37.282140612327659
2020,7,18,7,2020-07-18,22,0,22,108,1,67,13,1,13,143,2,99,2,620,316,0,1,10,89,8,5,0,1,18,26,2,31,1,0,6,6,6,13,17,4,70.2,1017.6,3.2,6.2,0.0,1,39.322913417824395
2020,7,19,1,2020-07-19,21,0,18,114,1,72,15,0,14,150,1,104,1,637,313,7,0,6,92,4,10,2,0,13,25,1,30,3,0,6,6,9,23,14,5,69.1,1015.1,0.8,8.4,0.0,1,40.03509037678208
2020,7,20,2,2020-07-20,11,0,11,92,2,65,22,0,21,125,2,94,1,555,281,1,0,7,77,7,1,2,1,12,14,3,38,3,0,6,10,5,14,17,2,71.0,1011.6,2.1,9.5,,1,37.631618536783769
2020,7,21,3,2020-07-21,24,0,24,101,0,70,25,0,20,150,0,113,0,620,331,2,0,11,100,6,2,0,0,27,14,0,34,2,0,3,10,6,7,16,7,77.6,1014.3,8.3,8.6,0.0,1,36.299234295026864
2020,7,22,4,2020-07-22,28,0,27,77,0,58,17,0,17,122,0,101,0,529,290,4,0,7,70,4,7,3,1,16,24,1,29,7,0,3,13,9,7,18,9,72.7,1017.6,7.8,4.6,0.0,1,35.918969953755138
2020,7,23,5,2020-07-23,33,0,33,104,0,67,19,0,18,156,0,117,0,620,332,3,0,14,101,10,4,2,0,27,18,3,37,4,0,5,7,2,12,18,6,74.1,1016.5,5.7,9.4,0.0,1,37.99920747161395
2020,7,24,6,2020-07-24,20,0,20,84,1,61,11,2,13,115,3,93,3,584,312,5,1,10,85,5,4,6,1,18,17,2,36,4,0,6,10,7,10,16,2,73.7,1017.4,7.8,6.3,,1,38.523279218055208
2020,7,25,7,2020-07-25,30,0,29,99,2,66,22,0,20,151,2,113,2,568,291,2,0,5,79,8,9,0,0,16,22,0,21,3,0,7,12,6,13,16,10,69.6,1018.0,5.5,3.9,0.0,1,40.719767893714227
2020,7,26,1,2020-07-26,23,0,23,109,1,73,12,0,12,144,1,108,1,624,313,5,0,4,83,7,12,1,0,27,15,0,31,2,0,6,13,6,12,14,3,75.1,1015.3,8.0,12.3,0.0,0,41.909862124898623
2020,7,27,2,2020-07-27,28,0,28,102,0,74,20,0,19,150,0,121,0,601,320,1,0,10,89,12,3,1,0,17,23,3,31,3,0,5,5,7,12,17,10,77.0,1009.2,7.6,12.3,0.0,1,39.349632155205533
2020,7,28,3,2020-07-28,21,0,20,75,1,57,19,0,18,115,1,93,1,573,298,2,0,15,88,5,8,0,1,20,26,3,26,3,0,8,10,4,17,11,6,76.5,1008.0,6.6,10.9,0.0,0,38.997502296128005
2020,7,29,4,2020-07-29,26,0,24,95,0,62,15,0,14,136,0,100,0,602,318,4,0,6,84,6,6,0,0,23,27,2,31,6,1,5,5,8,10,11,9,75.3,1012.7,7.5,6.3,,0,38.813726859198141
2020,7,30,5,2020-07-30,26,0,25,95,0,63,18,0,18,139,0,105,0,579,300,4,0,10,74,5,2,2,0,25,21,2,27,2,0,8,8,6,7,14,8,74.4,1011.7,3.7,7.1,0.0,1,38.44515496911847
2020,7,31,6,2020-07-31,31,0,30,98,0,64,17,0,17,146,0,111,0,634,343,5,1,12,80,7,6,3,0,21,26,0,37,5,0,4,7,5,7,16,6,73.7,1009.8,6.3,5.1,,1,36.079526653395263
2020,8,1,7,2020-08-01,24,1,25,171,0,97,13,0,13,208,1,134,1,741,375,0,0,15,100,11,5,2,1,21,27,2,45,4,1,8,9,10,17,17,7,72.6,1012.6,8.5,5.1,0.0,1,38.843512979529116
2020,8,2,1,2020-08-02,21,0,21,99,2,69,10,1,10,130,3,100,3,549,286,4,1,6,81,5,16,1,0,16,12,1,25,3,0,4,7,2,16,19,3,71.9,1016.4,8.9,8.4,0.0,1,42.070789040814226
2020,8,3,2,2020-08-03,24,0,24,133,1,87,16,1,16,173,2,127,2,681,353,3,0,8,110,3,5,2,0,21,24,1,29,7,0,2,9,4,6,18,7,76.1,1015.8,5.1,12.3,0.0,1,37.137441185249507
2020,8,4,3,2020-08-04,7,0,7,107,1,80,17,0,16,131,1,100,1,737,451,1,0,7,61,5,6,9,0,15,17,0,18,1,0,2,7,4,8,24,31,74.8,1016.2,3.4,11.4,,1,37.79881977170384
2020,8,5,4,2020-08-05,29,0,28,103,0,80,25,1,25,157,1,131,1,655,345,2,1,16,102,6,8,3,3,28,28,0,28,4,0,4,3,7,12,22,12,74.8,1015.9,8.9,11.5,,0,34.480478739979034
2020,8,6,5,2020-08-06,26,0,26,111,0,75,19,0,19,156,0,119,0,685,356,3,0,14,98,4,3,1,0,29,19,0,46,3,0,3,6,8,8,18,8,74.1,1019.4,6.4,6.7,0.0,1,35.946817698079073
2020,8,7,6,2020-08-07,16,1,16,120,0,75,17,0,17,153,1,107,1,659,337,5,0,9,97,9,9,4,0,16,24,0,28,4,0,9,8,8,19,14,5,69.0,1020.6,6.5,5.2,0.0,1,35.591086780210865
2020,8,8,7,2020-08-08,18,0,18,115,0,68,8,1,9,141,1,92,1,496,260,1,0,11,70,6,5,1,0,18,16,1,30,2,0,3,5,3,11,11,5,69.7,1020.6,5.1,6.1,0.0,1,40.238680252780092
2020,8,9,1,2020-08-09,20,0,18,122,1,71,13,0,12,155,1,100,1,564,283,4,1,11,83,2,6,2,1,15,22,0,22,1,0,5,10,7,13,21,5,71.5,1019.9,9.3,7.0,0.0,0,40.049158452767863
2020,8,10,2,2020-08-10,24,0,22,112,0,66,12,0,11,148,0,99,0,614,320,1,1,15,84,10,12,1,0,15,17,2,42,3,0,2,6,8,10,12,6,74.3,1017.3,9.8,9.6,0.0,0,37.3834554947283
2020,8,11,3,2020-08-11,28,0,26,87,1,64,16,0,16,131,1,105,1,598,317,4,1,11,77,4,2,2,0,14,21,2,39,6,0,4,17,8,8,7,5,75.4,1016.1,7.8,9.1,0.0,0,37.758790125573221
2020,8,12,4,2020-08-12,30,0,29,100,0,67,18,0,17,148,0,112,0,558,293,2,0,10,79,7,6,4,2,18,28,4,20,5,0,5,9,3,6,10,8,75.3,1016.6,5.9,9.1,0.0,1,37.127037866610451
2020,8,13,5,2020-08-13,25,0,25,104,0,61,15,0,15,144,0,100,0,541,275,2,0,7,71,7,4,4,1,12,22,1,30,8,0,2,10,11,10,18,3,77.0,1018.3,4.1,6.8,0.0,1,37.240186932526257
2020,8,14,6,2020-08-14,25,0,25,115,1,79,16,0,16,156,1,120,1,666,344,5,0,11,99,8,7,0,1,22,26,2,40,3,0,2,7,4,12,13,4,74.6,1016.8,9.7,6.1,0.0,0,36.377255379037258
2020,8,15,7,2020-08-15,27,1,27,126,0,82,10,1,11,163,2,119,2,620,313,3,0,11,102,7,8,0,0,17,15,1,30,5,1,4,10,7,14,15,8,70.4,1015.3,7.3,13.9,0.0,1,39.442718978102192
2020,8,16,1,2020-08-16,12,0,12,104,1,65,10,0,10,126,1,86,1,529,279,7,0,7,61,10,7,10,0,12,12,1,23,0,0,5,8,7,15,17,3,66.6,1015.6,7.6,12.5,0.01,0,41.895986954496038
2020,8,17,2,2020-08-17,29,0,28,98,1,69,21,0,21,148,1,117,1,558,288,0,0,14,98,0,8,3,0,18,25,1,26,7,0,4,5,8,10,12,6,66.0,1010.3,7.5,16.8,0.82,0,37.754811984505523
2020,8,18,3,2020-08-18,34,0,33,107,0,74,13,0,13,154,0,120,0,618,311,3,0,10,67,4,5,3,1,23,19,2,33,3,0,8,16,5,16,13,8,68.3,1010.9,9.6,8.5,0.42,0,37.532752544119539
2020,8,19,4,2020-08-19,17,0,17,91,0,68,23,0,22,131,0,106,0,559,286,2,0,10,74,3,12,2,0,17,20,3,39,2,0,7,7,3,5,11,3,70.4,1012.9,8.8,5.8,0.0,1,38.130799144223509
2020,8,20,5,2020-08-20,27,0,27,88,0,62,21,0,21,136,0,109,0,589,306,1,0,12,94,3,2,1,0,25,18,1,30,3,0,6,7,4,11,15,4,68.4,1016.1,10.0,6.2,0.0,0,36.1833949597741
2020,8,21,6,2020-08-21,33,0,32,104,0,67,24,0,22,161,0,117,0,639,348,7,0,14,104,5,7,1,0,23,19,3,41,1,0,8,11,7,9,8,1,69.1,1015.1,10.0,8.7,0.0,0,36.070222477752225
2020,8,22,7,2020-08-22,23,0,22,127,1,85,13,0,12,163,1,117,1,645,328,2,0,7,87,2,18,0,3,24,28,1,32,5,1,5,8,6,11,19,0,72.3,1013.3,9.7,8.3,0.0,0,38.10244525547445
2020,8,23,1,2020-08-23,21,0,21,163,0,88,13,0,13,197,0,122,0,626,316,3,0,5,99,10,10,1,0,24,15,0,27,4,0,1,9,5,10,19,4,72.3,1017.0,8.1,7.0,0.0,1,41.274281157069481
2020,8,24,2,2020-08-24,30,0,29,114,0,74,11,1,12,155,1,115,1,623,319,2,0,17,98,6,9,1,0,14,31,3,32,4,0,4,4,3,9,11,6,71.7,1016.1,2.3,5.9,0.0,1,38.720072086694991
2020,8,25,3,2020-08-25,27,0,26,99,0,64,16,0,16,142,0,106,0,544,286,3,0,9,75,5,3,1,1,22,20,3,29,2,0,5,7,8,7,8,4,74.2,1007.6,5.9,10.1,0.0,1,37.452738910724314
2020,8,26,4,2020-08-26,25,0,24,102,0,73,11,0,11,138,0,107,0,586,309,2,0,11,86,7,11,2,0,23,20,1,34,4,0,8,10,7,10,8,10,70.2,1009.4,10.0,14.2,0.0,0,37.640338233782252
2020,8,27,5,2020-08-27,23,0,23,125,0,79,24,1,24,172,1,125,1,650,342,5,0,11,85,6,5,7,2,23,31,3,38,3,0,6,8,5,8,9,6,66.9,1008.8,9.9,6.4,0.0,0,37.182035861631228
2020,8,28,6,2020-08-28,34,0,32,96,0,72,24,0,23,154,0,125,0,586,306,3,2,12,93,7,6,2,0,25,17,3,30,3,0,5,7,4,8,10,7,70.6,1008.2,9.9,6.9,0.05,0,36.221293137787434
2020,8,30,1,2020-08-30,24,0,22,123,1,76,22,0,20,169,1,116,1,568,303,8,0,9,88,5,7,1,1,14,21,0,32,3,0,5,16,3,15,12,2,72.0,1002.8,9.0,13.1,0.33,0,35.915469712768981
2020,8,31,2,2020-08-31,25,0,24,94,0,66,23,0,20,142,0,109,0,559,294,2,0,22,79,7,6,1,0,10,24,2,39,6,0,4,5,5,12,16,8,67.0,1017.3,10.0,7.4,0.0,0,39.123750954927424
2020,9,1,3,2020-09-01,26,0,26,100,0,71,21,2,23,147,2,118,2,646,337,3,0,10,104,4,12,3,0,28,20,0,23,4,0,5,11,11,4,14,2,65.7,1022.2,10.0,9.9,0.0,0,38.787123522928255
2020,9,2,4,2020-09-02,26,1,26,102,0,68,16,0,15,144,1,109,1,585,309,1,1,8,91,6,5,6,0,22,21,5,31,3,0,6,11,5,14,18,7,66.5,1018.3,8.4,10.7,0.0,0,38.5618482748076
2020,9,3,5,2020-09-03,33,0,32,132,0,89,30,0,28,195,0,148,0,702,363,3,0,7,120,5,4,6,1,27,21,3,42,0,0,4,10,8,14,19,5,70.5,1009.3,2.1,7.6,0.43,1,37.241743361922858
2020,9,4,6,2020-09-04,24,1,25,149,0,92,24,1,25,197,2,142,2,724,383,2,0,10,99,9,10,2,2,20,31,0,37,2,0,6,19,7,13,18,6,72.8,1009.8,8.3,7.4,0.31,1,37.606314727117457
2020,9,5,7,2020-09-05,18,1,19,138,2,92,23,1,21,179,4,129,4,693,362,2,0,10,100,12,11,2,1,26,28,0,34,3,0,9,12,5,14,15,4,70.7,1018.9,10.0,9.4,0.01,0,39.749286032203166
2020,9,6,1,2020-09-06,24,0,24,142,2,82,14,1,15,180,3,119,3,593,293,1,0,7,73,4,12,0,0,21,25,1,30,5,0,5,8,5,21,14,4,67.3,1022.3,10.0,6.9,0.0,0,41.721767084615578
2020,9,7,2,2020-09-07,18,2,19,130,1,72,18,0,17,166,3,108,3,568,295,7,1,14,71,5,7,2,0,22,20,0,28,9,0,3,8,6,15,8,6,67.1,1021.3,10.0,8.2,0.0,0,42.492544946847595
2020,9,8,3,2020-09-08,28,0,28,117,0,78,20,0,19,165,0,125,0,639,336,2,0,19,96,4,7,3,0,16,19,3,39,3,0,5,10,5,9,17,5,65.9,1020.7,5.2,4.2,0.0,1,38.340394750966077
2020,9,9,4,2020-09-09,24,0,24,107,0,71,22,0,22,153,0,116,0,565,292,4,0,16,78,2,5,1,1,17,34,0,35,5,0,7,10,6,9,9,3,69.3,1025.0,4.3,4.2,0.0,1,38.415218358089476
2020,9,10,5,2020-09-10,23,1,24,104,1,70,22,0,22,149,2,115,2,663,347,2,0,14,80,5,4,13,1,23,35,3,30,9,0,5,5,7,12,18,12,70.8,1025.1,0.8,4.4,0.0,1,35.18991648363567
2020,9,11,6,2020-09-11,37,0,37,127,0,77,29,0,27,193,0,138,0,678,351,5,2,10,100,9,6,1,0,23,22,1,26,3,0,6,6,7,10,19,4,69.1,1020.9,7.1,13.2,0.3,1,36.409900464499
2020,9,12,7,2020-09-12,34,0,34,146,1,75,15,0,15,195,1,122,1,584,304,7,0,12,79,7,10,1,2,19,26,1,21,7,0,3,9,6,8,6,9,62.4,1025.7,10.0,12.4,0.07,0,37.638656731549069
2020,9,13,1,2020-09-13,20,0,19,83,0,55,8,0,7,111,0,80,0,469,245,2,0,12,52,7,13,1,0,15,12,0,25,3,0,4,4,3,12,9,7,64.2,1022.2,10.0,8.6,0.0,0,41.128974529120512
2020,9,14,2,2020-09-14,24,0,24,96,0,65,17,0,15,137,0,104,0,549,289,1,1,10,87,4,9,0,0,14,20,3,28,2,0,3,6,5,10,11,6,69.5,1016.6,9.5,9.9,0.0,0,38.1565424270073
2020,9,15,3,2020-09-15,23,0,23,93,1,57,18,0,18,134,1,96,1,579,301,4,1,7,75,9,5,1,0,22,25,4,38,2,0,7,12,9,7,16,4,61.5,1023.7,10.0,13.4,0.0,0,36.5395950835373
2020,9,16,4,2020-09-16,21,0,20,93,0,60,17,0,17,131,0,97,0,599,307,4,0,11,81,5,6,1,1,21,22,1,31,2,0,7,7,6,12,15,5,58.8,1024.7,10.0,6.5,0.0,0,36.986019275853089
2020,9,17,5,2020-09-17,26,0,25,101,1,67,16,0,16,143,1,106,1,623,322,1,0,8,102,8,5,1,1,19,24,1,42,2,0,2,7,5,10,19,4,68.5,1018.3,10.0,7.5,0.0,0,35.51144950044003
2020,9,18,6,2020-09-18,35,0,34,127,1,77,13,1,14,175,2,122,2,667,341,3,0,9,96,3,9,1,0,21,34,3,29,7,0,1,8,12,12,16,4,63.6,1013.6,8.8,11.2,0.28,0,36.902025819806077
2020,9,19,7,2020-09-19,22,0,22,103,1,73,18,1,18,143,2,112,2,639,330,1,0,12,99,7,11,1,0,17,24,1,35,6,0,4,6,7,6,16,6,58.8,1021.5,10.0,16.9,0.03,0,37.719499338656739
2020,9,20,1,2020-09-20,19,0,18,151,0,78,19,0,19,189,0,115,0,534,275,2,0,4,76,4,11,2,0,13,18,0,24,1,0,5,8,3,18,15,0,55.2,1029.8,10.0,13.8,0.0,0,39.98469076919023
2020,9,21,2,2020-09-21,19,0,19,96,1,69,18,0,17,133,1,104,1,600,310,1,1,10,85,2,7,3,1,15,22,2,40,2,0,4,14,4,13,11,3,56.8,1032.3,10.0,16.0,0.0,0,37.9896974505448
2020,9,22,3,2020-09-22,23,0,23,74,0,55,23,0,23,120,0,101,0,587,307,4,0,20,84,9,3,0,1,24,22,1,32,3,0,5,10,3,6,15,5,58.8,1016.3,10.0,19.2,0.0,0,33.679749214542191
2020,9,23,4,2020-09-23,24,1,24,103,1,83,23,1,24,150,3,131,3,677,356,4,0,13,103,13,6,0,0,22,34,3,29,5,0,4,7,11,4,18,9,64.1,1006.9,10.0,14.5,0.0,0,36.716658049472834
2020,9,24,5,2020-09-24,23,0,23,117,1,75,15,1,16,155,2,114,2,587,297,5,0,12,69,7,4,1,1,20,31,3,36,9,0,7,5,5,8,15,4,66.2,1013.2,10.0,8.2,0.0,0,36.9780872920553
2020,9,25,6,2020-09-25,24,0,24,98,0,69,22,0,22,144,0,113,0,674,348,2,0,15,102,4,7,1,0,20,32,1,42,4,0,7,7,6,14,7,6,64.6,1018.5,7.0,7.2,0.0,1,34.974505788067674
2020,9,26,7,2020-09-26,19,0,19,109,2,72,20,0,20,148,2,109,2,628,330,2,0,12,87,11,23,0,1,23,20,1,30,3,0,7,7,3,10,22,5,63.6,1020.5,4.5,4.9,0.0,1,38.091472174178449
2020,9,27,1,2020-09-27,32,0,31,120,0,76,25,0,24,177,0,128,0,624,315,1,1,9,92,4,11,9,0,16,25,0,31,5,0,9,11,4,16,23,5,66.7,1017.6,9.2,7.2,0.0,1,38.781622116533988
2020,9,28,2,2020-09-28,23,0,22,83,0,62,20,3,22,126,3,105,3,573,300,7,0,15,71,4,3,2,0,19,28,4,27,8,1,6,16,4,20,14,4,68.1,1016.0,6.3,9.5,0.18,0,39.198219067663786
2020,9,29,3,2020-09-29,21,0,21,131,0,82,25,1,23,177,1,123,1,616,316,2,0,8,83,12,3,5,1,28,26,0,37,4,0,9,9,7,11,21,5,67.5,,6.1,5.5,0.0,1,35.571636720943289
2020,9,30,4,2020-09-30,26,0,26,91,1,68,20,0,17,137,1,111,1,674,347,3,1,7,99,3,4,7,1,25,12,3,40,1,0,2,10,11,13,16,6,67.6,1006.2,7.7,20.1,0.06,1,35.925347429669841
2020,10,1,5,2020-10-01,23,0,22,90,0,66,28,0,27,141,0,114,0,636,332,2,0,12,98,6,11,1,1,16,18,2,37,3,0,4,8,10,7,9,1,66.4,1013.7,9.7,9.8,0.02,0,36.1795802919708
2020,10,2,6,2020-10-02,39,0,38,82,0,64,16,0,15,137,0,117,0,664,350,4,1,10,92,7,8,8,1,28,15,3,47,5,0,3,11,9,13,17,2,64.8,1013.1,8.7,8.5,0.0,1,34.881256699504874
2020,10,3,7,2020-10-03,21,1,21,133,1,75,14,0,14,168,2,109,2,643,323,5,2,14,103,3,10,1,2,17,26,0,29,1,1,5,12,7,13,18,6,61.4,1021.2,10.0,4.9,0.0,0,37.522736198211163
2020,10,4,1,2020-10-04,16,0,15,98,0,58,15,0,15,129,0,88,0,520,269,3,0,8,69,7,12,1,2,19,14,0,20,4,1,3,10,7,11,10,4,61.0,1024.2,10.0,7.0,0.0,0,40.4341188144002
2020,10,5,2,2020-10-05,18,0,18,85,1,60,25,1,26,128,2,103,2,564,302,1,0,9,74,10,7,2,1,19,24,2,38,4,1,5,10,4,13,9,4,56.9,1019.7,9.2,8.1,0.17,0,37.94606854078512
2020,10,6,3,2020-10-06,25,0,25,100,5,67,24,0,24,149,5,116,3,635,325,2,0,11,84,9,8,0,0,22,21,4,45,7,2,2,6,7,12,13,10,59.2,1020.5,9.9,6.8,0.05,0,36.590637003563046
2020,10,7,4,2020-10-07,30,0,29,82,0,56,19,0,17,131,0,102,0,592,308,3,0,12,82,4,5,0,0,18,25,1,36,6,0,7,6,12,11,13,7,65.7,1007.0,9.6,16.4,0.07,0,37.929896125772039
2020,10,8,5,2020-10-08,20,0,20,105,0,73,25,2,25,150,2,118,2,627,332,3,0,8,92,6,3,0,0,21,20,4,47,2,0,6,8,11,6,18,5,59.5,1008.9,10.0,14.6,0.25,0,36.152730764820546
2020,10,9,6,2020-10-09,17,0,17,94,0,62,19,0,19,130,0,98,0,628,329,3,0,12,86,8,6,1,1,18,28,0,35,2,0,6,4,7,9,17,5,52.5,1022.0,10.0,11.2,0.0,0,33.659323047054613
2020,10,10,7,2020-10-10,17,0,16,112,0,69,11,1,12,140,1,97,1,557,277,1,1,5,81,3,14,2,1,18,26,0,22,2,0,9,8,4,13,11,7,65.2,1016.3,9.9,17.6,0.0,0,36.265532720530629
2020,10,11,1,2020-10-11,16,0,16,97,0,56,13,0,12,126,0,84,0,488,247,7,1,12,62,5,8,3,0,12,14,2,10,3,0,4,10,6,13,15,5,60.9,1020.4,10.0,14.3,0.0,0,40.774993118564581
2020,10,12,2,2020-10-12,11,0,11,129,0,78,30,0,28,170,0,117,0,608,323,2,0,5,87,9,8,24,1,23,21,2,27,3,0,6,11,1,14,14,2,55.3,1024.1,10.0,13.0,0.0,0,37.517018797853126
2020,10,13,3,2020-10-13,13,0,13,97,0,71,23,0,22,133,0,106,0,628,323,2,0,9,93,6,6,12,0,25,29,3,25,2,0,2,10,9,12,17,4,61.8,1012.5,3.3,15.7,0.05,0,36.885532439787383
2020,10,14,4,2020-10-14,19,0,19,95,0,66,25,0,24,139,0,109,0,643,333,0,0,14,96,14,2,0,0,24,24,2,36,7,0,10,13,6,8,9,3,60.7,1012.4,10.0,12.1,0.06,0,37.336242903487431
2020,10,15,5,2020-10-15,32,0,32,96,2,70,13,1,14,141,3,116,3,609,311,6,1,9,85,8,8,1,0,24,27,2,27,7,0,5,13,6,11,17,7,63.5,1019.0,10.0,10.4,0.0,1,36.66513888888889
2020,10,16,6,2020-10-16,15,0,13,79,0,51,26,1,27,120,1,91,1,564,304,3,0,4,74,3,6,8,0,24,21,1,28,5,0,5,9,11,7,9,8,65.4,1018.5,10.0,12.6,0.0,0,35.474728191516512
2020,10,17,7,2020-10-17,23,0,22,121,0,80,23,1,24,167,1,126,1,656,335,3,2,11,88,9,8,6,1,22,28,0,25,3,0,11,9,2,15,14,5,54.3,1022.8,9.5,15.9,1.47,0,37.482613544201136
2020,10,18,1,2020-10-18,23,0,23,119,2,69,16,2,18,158,4,108,4,592,305,4,1,8,76,10,11,0,0,23,21,2,20,3,0,1,17,4,17,16,5,54.7,1032.3,10.0,8.4,0.0,0,39.949943345015676
2020,10,19,2,2020-10-19,20,0,19,47,0,39,13,0,13,80,0,71,0,530,276,0,0,8,66,6,7,0,0,29,13,3,39,2,0,5,8,6,8,10,6,55.6,1028.1,10.0,5.0,0.0,0,37.591465497521924
2020,10,20,3,2020-10-20,18,0,17,105,0,79,21,1,22,144,1,117,1,640,336,3,0,16,74,10,7,7,1,28,19,2,38,0,0,4,10,6,12,12,7,59.7,1025.5,8.0,7.2,0.0,1,36.963251902900637
2020,10,21,4,2020-10-21,26,0,26,113,0,80,22,0,22,161,0,127,0,630,338,2,0,16,88,7,9,6,0,22,32,1,29,5,0,5,10,8,13,20,6,64.9,1025.0,4.7,5.2,0.03,1,37.023685620948392
2020,10,22,5,2020-10-22,22,0,22,82,1,56,14,0,12,118,1,90,1,498,264,3,0,8,63,8,6,1,0,20,17,1,36,4,0,3,7,3,11,13,4,65.0,1024.0,5.3,5.0,0.0,1,35.743239921075087
2020,10,23,6,2020-10-23,23,0,23,105,0,71,20,0,20,148,0,114,0,645,336,1,1,7,103,4,7,2,1,28,23,4,36,2,0,6,10,7,15,17,5,62.0,1022.7,9.5,7.4,0.0,1,36.710860971524291
2020,10,24,7,2020-10-24,30,0,29,102,0,71,19,0,19,151,0,118,0,577,301,2,1,13,88,5,11,0,0,25,21,0,21,8,1,9,7,2,11,12,3,60.9,1012.7,10.0,6.0,0.0,0,38.654643131017636
2020,10,25,1,2020-10-25,14,0,13,108,0,67,13,0,13,135,0,91,0,571,281,4,1,6,88,9,8,3,0,17,17,1,19,4,0,7,11,8,13,13,4,52.1,1023.9,10.0,12.6,0.0,0,39.755890790711867
2020,10,26,2,2020-10-26,20,0,18,121,2,81,21,0,21,162,2,119,1,608,314,3,0,11,70,12,5,17,1,32,22,0,26,6,0,5,10,3,7,14,5,56.1,1021.6,9.9,11.2,0.01,0,37.579829576513717
2020,10,27,3,2020-10-27,14,0,14,76,0,55,18,0,18,108,0,87,0,500,262,3,0,10,70,4,5,3,0,18,21,3,27,3,0,5,12,4,9,12,4,56.7,1019.5,8.2,9.4,0.01,1,37.389134282102518
2020,10,28,4,2020-10-28,16,0,16,91,0,59,27,0,27,134,0,102,0,572,309,2,1,6,70,7,2,5,0,24,21,3,44,2,0,4,13,5,14,16,7,53.6,1017.4,8.0,9.9,0.05,0,36.196754324567543
2020,10,29,5,2020-10-29,10,0,10,80,0,54,56,1,56,146,1,119,1,578,334,0,0,8,85,6,8,14,0,31,18,1,36,3,1,2,10,9,12,12,4,50.8,1011.5,6.8,6.8,0.78,0,35.580146748391364
2020,10,30,6,2020-10-30,12,0,12,103,0,75,40,2,36,155,2,123,1,727,394,2,1,10,100,7,9,9,0,25,33,4,35,2,0,11,8,13,6,19,5,44.3,1008.8,6.0,21.8,1.16,0,36.411864331109825
2020,10,31,7,2020-10-31,21,0,21,112,0,64,20,0,20,153,0,105,0,632,334,5,0,11,94,6,8,2,1,25,15,0,31,3,1,10,5,10,10,17,4,44.9,1032.2,10.0,6.7,0.0,0,40.297126753379239
2020,11,1,1,2020-11-01,13,1,14,121,0,76,15,0,15,149,1,104,1,592,308,4,1,10,78,8,16,5,0,15,18,2,30,2,0,4,11,8,12,16,2,57.2,1016.7,8.4,10.9,0.0,0,31.775003034389748
2020,11,2,2,2020-11-02,13,0,13,107,1,69,19,0,19,139,1,100,1,614,327,2,0,9,82,8,4,0,0,19,18,3,39,2,0,1,8,13,9,18,14,42.1,1002.5,10.0,20.4,0.44,0,33.505037713175319
2020,11,3,3,2020-11-03,17,0,17,81,0,54,19,1,20,117,1,91,1,533,285,2,0,11,72,3,2,3,1,19,15,0,31,2,1,10,9,5,8,16,4,44.0,1013.0,10.0,17.2,0.0,0,36.942544099756688
2020,11,4,4,2020-11-04,17,0,16,77,0,50,19,0,19,113,0,84,0,577,302,1,0,9,81,7,2,1,0,17,21,2,42,1,0,5,5,6,6,12,8,46.4,1031.6,10.0,7.9,0.0,0,36.811023671938365
2020,11,5,5,2020-11-05,28,1,29,111,0,80,27,1,28,166,2,136,2,678,357,3,2,14,96,6,13,1,1,29,25,2,38,7,0,3,12,9,11,16,4,59.0,1031.2,9.8,10.3,0.0,0,35.952320989531849
2020,11,6,6,2020-11-06,22,0,20,119,0,84,25,0,25,166,0,129,0,680,365,2,0,9,110,7,6,0,1,21,22,2,37,2,0,7,12,9,15,16,6,59.5,1025.9,7.6,9.7,0.02,1,33.620609173557966
2020,11,7,7,2020-11-07,23,2,24,133,0,85,17,0,17,173,2,125,2,655,329,6,0,8,97,8,12,2,0,21,22,0,23,3,0,12,11,7,11,12,8,60.4,1022.9,8.3,11.2,0.0,1,34.570384379158561
2020,11,8,1,2020-11-08,18,0,18,114,0,73,12,0,12,144,0,103,0,640,326,6,0,5,95,7,16,0,0,20,23,1,23,3,0,7,11,6,12,14,5,58.8,1025.7,8.5,4.7,0.0,0,34.492737185916724
2020,11,9,2,2020-11-09,31,0,30,117,0,65,25,1,24,173,1,119,1,619,318,0,0,6,82,12,8,1,0,26,28,3,34,3,0,6,13,8,9,10,8,54.8,1026.6,6.6,5.2,0.0,1,33.652945422895762
