year,month,day,day_of_week,date,total_cyclist_injured,total_cyclist_killed,total_motorist_injured,total_motorist_killed,total_pedestrians_injured,total_pedestrians_killed,total_persons_injured,total_persons_killed,total_vehicles_involved,total_collisions,aggressive_driving_road_rage,animals_action,backing_unsafely,driver_inattention_distraction,driver_inexperience,driver_unwell_medical,environmental_defect_failure,failure_to_keep_right,failure_to_yield_right_of_way,following_too_closely,oversized_vehicle,passing_or_lane_usage_improper,pedestrian_bicyclist_other_pedestrian_error_confusion,physical_disability,reaction_to_uninvolved_vehicle,traffic_control_disregarded,turning_improperly,unsafe_speed,vehicle_failure,visual_distraction_obstruction,temp_c,dewp_c,slp_c,visib_c,wdsp_c,mxpsd_c,gust_c,max_c,min_c,prcp_c,sndp_c,fog_c
2021,8,24,3,2021-08-24,23,0,127,0,23,2,173,2,616,320,4,0,10,93,7,7,0,0,20,27,0,45,3,0,2,11,6,14,12,4,76.5,71.8,1011.2,7.9,11.8,15.9,,82.9,71.6,,,0
2021,8,25,4,2021-08-25,22,0,97,0,29,0,148,0,618,328,1,0,12,87,6,4,3,0,27,23,2,51,4,1,9,13,6,11,11,3,78.2,71.3,1017.6,10.0,6.6,11.1,,89.1,71.1,0.0,,0
2021,8,26,5,2021-08-26,19,0,116,0,19,1,154,1,645,335,2,2,13,68,7,8,1,1,17,29,3,36,1,0,8,14,6,14,20,6,76.7,71.8,1019.3,9.4,6.9,11.1,,89.1,69.1,0.0,,0
2021,8,27,6,2021-08-27,18,0,102,1,18,2,138,3,661,340,2,0,8,88,9,11,6,0,27,27,4,30,3,0,7,16,6,11,11,5,79.3,72.2,1018.0,7.0,6.6,9.9,,91.9,69.1,0.0,,1
2021,8,28,7,2021-08-28,14,0,123,0,18,1,155,1,575,295,1,1,6,83,7,13,0,1,13,16,4,31,2,0,4,5,3,21,22,2,71.5,61.0,1024.2,10.0,11.0,19.0,22.9,73.9,64.0,0.0,,0
2021,8,29,1,2021-08-29,13,0,170,1,18,0,201,1,690,350,7,0,15,84,8,16,5,0,21,28,1,34,3,0,7,10,8,12,10,4,68.4,61.5,1023.5,10.0,6.0,9.9,,75.9,63.0,,,0
2021,8,30,2,2021-08-30,20,0,89,0,22,0,131,0,605,315,2,0,11,76,8,4,1,1,20,25,1,30,1,0,4,14,4,16,11,4,75.2,70.6,1015.2,9.4,7.7,13.0,,82.0,64.0,0.0,,1
2021,8,31,3,2021-08-31,19,0,96,1,19,1,134,2,557,301,2,0,13,70,4,6,2,0,23,21,5,35,3,0,4,9,5,7,12,6,77.0,70.2,1007.7,8.3,7.9,11.1,,87.1,70.0,,,1
2021,9,1,4,2021-09-01,12,0,93,0,28,0,133,0,588,310,0,0,8,59,7,3,13,0,26,25,1,35,5,0,6,11,10,19,9,3,73.4,67.5,1009.6,10.0,5.6,11.1,,87.1,68.0,,,0
2021,9,2,5,2021-09-02,21,0,121,0,38,1,180,1,683,358,3,0,18,82,7,10,10,0,31,25,2,20,6,0,4,9,10,14,19,9,71.1,65.2,1005.3,9.0,16.9,24.1,35.0,80.1,61.0,,,0
2021,9,3,6,2021-09-03,18,0,103,0,25,0,146,0,650,347,3,0,9,85,8,6,2,1,28,26,1,39,6,0,3,12,6,11,12,8,68.2,56.4,1013.4,10.0,7.2,12.0,15.9,77.0,61.0,0.0,,0
2021,9,4,7,2021-09-04,19,0,148,1,15,0,182,1,653,329,7,0,6,89,9,12,0,0,31,25,0,29,2,0,1,7,5,17,21,9,69.6,58.6,1014.4,10.0,8.6,14.0,19.0,78.1,62.1,0.0,,0
2021,9,5,1,2021-09-05,14,1,141,1,12,0,167,2,553,285,2,1,5,70,4,15,1,1,17,22,0,32,1,0,2,12,7,17,8,1,70.3,63.1,1013.4,10.0,7.4,11.1,,78.1,62.1,0.0,,0
2021,9,6,2,2021-09-06,18,0,136,0,23,0,177,0,577,293,2,1,14,70,5,13,1,0,19,23,0,30,2,0,4,10,9,9,13,3,72.2,68.9,1009.2,7.2,11.4,15.9,22.0,75.9,62.1,,,0
2021,9,7,3,2021-09-07,16,0,136,2,22,1,174,3,661,329,0,0,18,89,6,6,1,0,23,32,1,40,8,1,4,11,5,20,17,4,71.4,61.8,1012.9,9.9,8.0,13.0,,78.1,63.0,0.0,,0
2021,9,8,4,2021-09-08,26,0,99,0,27,0,152,0,614,324,0,0,11,94,6,10,4,2,33,27,1,35,7,0,3,15,3,12,13,6,72.7,66.4,1014.6,10.0,9.1,12.0,,79.0,63.0,0.0,,0
2021,9,9,5,2021-09-09,5,0,109,0,20,0,134,0,556,290,4,0,14,74,5,4,7,1,22,23,2,35,1,0,5,9,6,10,12,2,73.8,69.5,1010.7,8.6,10.4,14.0,21.0,79.0,66.9,,,0
2021,9,10,6,2021-09-10,18,0,112,1,27,0,157,1,649,335,2,0,16,84,10,6,0,1,30,30,0,39,3,0,2,10,9,14,11,7,73.0,66.1,1007.3,9.7,8.0,14.0,21.0,78.1,69.1,,,0
2021,9,11,7,2021-09-11,19,1,96,1,21,2,136,4,644,323,3,1,6,80,8,13,2,0,22,25,1,38,1,0,2,12,5,14,15,2,69.9,52.8,1019.1,10.0,11.2,15.0,21.0,78.1,64.0,0.0,,0
2021,9,12,1,2021-09-12,19,0,141,1,20,0,180,1,621,315,1,0,9,77,9,9,0,0,21,21,0,31,0,1,3,7,14,19,13,8,72.6,65.1,1019.6,10.0,13.6,21.0,26.0,78.1,64.0,0.0,,0
2021,9,13,2,2021-09-13,19,0,103,0,24,0,146,0,704,368,1,0,14,86,14,8,0,0,24,34,4,49,4,0,6,10,11,12,16,10,73.8,66.5,1015.1,10.0,11.7,19.0,24.1,79.0,66.9,0.0,,0
2021,9,14,3,2021-09-14,17,0,130,0,18,0,165,0,609,326,2,0,14,73,4,8,0,0,22,19,1,46,7,0,2,11,8,5,17,6,69.5,58.8,1018.0,10.0,6.7,12.0,17.1,79.0,63.0,0.0,,0
2021,9,15,4,2021-09-15,12,0,137,0,26,0,175,0,664,347,2,0,15,68,9,5,3,0,29,32,4,59,6,0,4,10,11,11,13,8,72.5,68.1,1017.3,9.1,11.3,15.0,,78.1,68.0,0.0,,0
2021,9,16,5,2021-09-16,16,0,82,0,14,0,112,0,492,259,0,0,10,66,5,3,4,1,8,19,1,33,2,0,2,14,14,7,3,4,71.6,68.4,1021.4,7.6,9.4,21.0,29.9,79.0,66.9,0.0,,0
2021,9,17,6,2021-09-17,18,0,124,0,27,0,169,0,699,368,2,0,9,89,9,12,2,2,28,29,5,49,3,0,5,9,8,13,11,5,71.5,67.6,1024.0,8.7,9.3,13.0,26.0,77.0,66.9,0.45,,0
2021,9,18,7,2021-09-18,19,0,134,1,23,0,176,1,592,310,1,1,6,76,7,14,0,0,20,32,0,32,4,0,4,10,7,15,12,9,71.5,66.5,1016.0,9.9,11.5,17.1,21.0,77.0,68.0,0.08,,0
2021,9,19,1,2021-09-19,15,0,124,1,22,0,161,1,600,310,3,0,10,76,10,9,0,0,24,18,1,31,6,0,3,14,7,13,21,4,69.1,59.6,1018.3,10.0,12.7,20.0,24.1,77.0,60.1,0.0,,0
2021,9,20,2,2021-09-20,11,0,114,1,23,0,148,1,592,311,5,0,8,82,4,9,1,1,22,29,0,36,2,0,4,8,9,7,13,3,63.0,52.1,1026.6,10.0,6.2,12.0,,73.0,52.0,0.0,,0
2021,9,21,3,2021-09-21,14,0,102,1,29,0,145,1,565,298,3,1,12,90,4,5,1,0,21,15,1,35,5,0,3,7,7,17,14,4,66.2,59.7,1028.9,10.0,8.1,12.0,,75.9,52.0,0.0,,0
2021,9,22,4,2021-09-22,11,0,95,0,23,0,129,0,540,282,2,0,13,68,3,6,2,0,13,16,0,43,5,0,3,13,7,9,18,7,69.4,64.2,1025.3,10.0,9.9,,,75.9,60.1,0.0,,0
2021,9,23,5,2021-09-23,16,0,102,0,22,0,140,0,598,314,2,1,8,80,6,8,3,0,24,24,0,42,9,0,3,11,2,11,12,4,73.3,68.5,1019.2,9.9,11.8,,,77.0,70.0,0.0,,0
2021,9,24,6,2021-09-24,17,0,123,0,34,1,174,1,709,375,2,0,14,99,8,9,6,0,31,29,1,51,4,1,3,6,9,17,11,7,72.6,69.0,1018.0,8.2,12.2,15.0,,78.1,70.0,0.0,,0
2021,9,25,7,2021-09-25,24,1,118,1,22,0,164,2,670,352,1,0,12,96,12,12,2,1,24,20,1,34,4,0,3,15,8,20,14,9,71.4,68.5,1016.3,7.3,6.2,15.0,20.0,77.0,66.2,1.25,,1
2021,9,26,1,2021-09-26,15,0,120,0,24,0,159,0,589,303,4,0,11,82,6,12,2,0,11,16,1,29,4,0,6,12,9,15,14,2,70.0,64.1,1009.0,8.3,10.0,17.1,25.1,77.0,66.9,0.39,,1
2021,9,27,2,2021-09-27,11,0,102,0,15,1,128,1,597,316,3,1,14,89,3,5,0,2,15,19,2,41,3,0,4,10,3,9,18,4,68.2,57.0,1013.3,10.0,10.3,17.1,,75.0,61.0,0.01,,0
2021,9,28,3,2021-09-28,12,0,101,1,28,2,141,3,543,290,3,0,12,62,7,5,1,0,23,23,1,40,1,0,3,4,10,12,9,4,72.4,65.6,1010.4,9.5,13.8,18.1,25.1,77.0,61.0,0.0,,0
2021,9,29,4,2021-09-29,29,0,123,0,33,0,185,0,638,331,2,0,12,94,6,13,0,0,29,24,1,30,4,0,7,16,9,12,14,8,65.4,55.5,1011.5,10.0,12.0,18.1,20.0,77.0,60.1,0.0,,0
2021,9,30,5,2021-09-30,14,0,116,0,24,0,154,0,634,333,4,1,13,80,9,10,2,0,22,33,1,50,5,0,5,6,7,14,18,5,60.6,47.6,1015.9,10.0,7.9,13.0,20.0,69.1,57.0,0.0,,0
2021,10,1,6,2021-10-01,23,0,127,0,32,0,182,0,713,378,2,0,15,106,10,4,1,0,30,25,2,47,5,0,4,9,9,14,13,5,61.2,47.1,1020.4,10.0,8.3,13.0,15.9,66.9,57.0,0.01,,0
2021,10,2,7,2021-10-02,19,0,119,2,19,0,157,2,697,338,3,1,9,82,4,18,0,0,21,38,0,33,5,0,10,7,11,16,18,12,63.0,51.5,1020.0,10.0,9.4,19.0,25.1,71.1,52.0,0.0,,0
2021,10,3,1,2021-10-03,16,0,102,0,17,0,135,0,629,316,2,0,5,104,6,15,0,0,18,22,1,35,0,0,6,8,11,17,11,6,68.9,64.2,1015.6,9.2,8.9,14.0,19.0,75.0,54.0,0.0,,0
2021,10,4,2,2021-10-04,14,0,77,0,44,1,135,1,507,286,2,0,13,72,9,4,1,1,25,21,2,34,5,0,6,10,1,12,8,8,64.2,61.6,1016.6,6.2,8.0,15.0,20.0,75.0,62.1,0.16,,0
2021,10,5,3,2021-10-05,18,0,88,0,22,0,128,0,571,306,2,1,5,71,6,3,4,0,18,24,3,42,4,0,4,6,12,4,11,5,63.3,59.7,1021.0,8.7,14.1,18.1,22.9,66.9,61.0,0.97,,0
2021,10,6,4,2021-10-06,10,0,91,1,20,0,121,1,484,261,4,0,11,53,7,12,1,0,22,17,2,30,3,0,2,6,8,8,11,3,64.2,55.5,1026.7,10.0,9.7,15.9,,71.1,55.9,0.28,,0
2021,10,7,5,2021-10-07,23,1,105,1,29,1,157,3,693,358,6,0,13,74,6,5,0,0,32,40,5,48,5,0,5,12,15,12,9,8,60.8,53.7,1025.4,9.4,2.8,7.0,,72.0,51.1,0.0,,0
2021,10,8,6,2021-10-08,18,0,111,0,34,0,163,0,680,353,2,0,13,100,15,5,0,0,20,35,0,60,4,0,8,7,3,7,13,8,64.9,59.1,1021.1,10.0,6.2,12.0,,72.0,51.1,0.0,,0
2021,10,9,7,2021-10-09,19,0,115,0,18,0,152,0,517,263,2,0,6,75,4,15,1,0,15,20,0,25,3,1,2,7,5,21,11,2,63.6,55.9,1024.9,10.0,10.9,17.1,25.1,72.0,59.0,0.0,,0
2021,10,10,1,2021-10-10,17,0,109,1,19,0,145,1,511,262,2,1,7,75,10,9,4,2,15,15,0,15,5,0,3,9,8,15,13,1,63.3,56.4,1024.3,10.0,11.3,17.1,22.0,68.0,61.0,0.0,,0
2021,10,11,2,2021-10-11,15,0,95,0,21,1,131,1,538,291,3,1,5,79,5,7,1,1,24,18,3,32,6,0,2,16,5,17,17,4,65.7,60.1,1018.8,9.5,12.6,18.1,25.1,70.0,61.0,0.31,,0
2021,10,12,3,2021-10-12,17,0,115,0,17,0,149,0,593,309,2,0,12,85,5,5,2,0,20,22,0,43,2,0,4,8,10,17,8,4,63.0,56.9,1019.3,10.0,6.1,8.9,,73.0,55.9,0.0,,0
2021,10,13,4,2021-10-13,18,0,89,1,21,0,128,1,589,307,3,0,13,77,8,6,0,1,21,21,3,43,4,0,4,6,5,12,15,4,61.4,55.4,1016.9,8.6,2.8,7.0,,73.0,53.1,0.0,,1
2021,10,14,5,2021-10-14,20,0,110,0,33,1,163,1,648,345,3,0,17,97,8,7,2,3,29,37,1,45,1,0,3,9,6,8,8,3,64.8,60.3,1012.7,8.3,5.9,9.9,,72.0,53.1,0.0,,1
2021,10,15,6,2021-10-15,22,1,133,2,26,0,181,3,728,372,2,1,13,106,3,6,0,0,28,31,2,48,4,0,6,9,3,12,13,5,62.7,58.8,1013.6,6.5,5.9,9.9,,72.0,57.9,0.0,,1
2021,10,16,7,2021-10-16,23,0,128,0,27,0,178,0,635,333,2,0,7,86,9,7,5,1,24,19,0,36,5,0,6,14,13,13,9,5,66.9,62.6,1011.3,10.0,10.9,15.0,,73.0,61.0,0.0,,0
2021,10,17,1,2021-10-17,15,0,135,3,19,0,169,3,613,312,3,0,8,72,8,17,3,0,24,29,1,25,4,0,4,14,5,19,13,5,64.9,56.3,1004.8,9.4,11.7,21.0,27.0,73.0,57.9,0.13,,0
2021,10,18,2,2021-10-18,14,1,96,0,16,1,126,2,598,315,3,2,10,73,4,11,0,1,16,32,1,35,7,0,3,10,14,12,12,7,58.0,43.1,1006.3,10.0,10.9,18.1,25.1,69.1,53.1,0.09,,0
2021,10,19,3,2021-10-19,15,0,102,0,39,2,156,2,546,293,2,0,18,72,8,9,2,0,24,27,0,39,1,0,8,6,3,7,12,7,56.4,39.8,1010.0,10.0,14.8,20.0,28.0,63.0,51.1,0.02,,0
2021,10,20,4,2021-10-20,22,0,111,0,33,0,166,0,677,355,1,0,17,99,8,3,0,1,32,25,3,40,6,0,9,11,4,17,13,9,64.8,50.2,1012.0,10.0,10.7,15.9,21.0,72.0,51.1,0.0,,0
2021,10,21,5,2021-10-21,27,0,100,0,27,0,154,0,693,361,4,0,18,80,13,9,1,0,35,32,1,58,3,0,4,5,10,14,11,12,65.3,60.5,1015.6,9.5,8.5,13.0,,72.0,59.0,0.0,,0
2021,10,22,6,2021-10-22,15,0,131,1,42,0,188,1,678,362,3,0,6,103,4,3,0,0,27,28,6,39,2,2,10,15,11,15,13,6,67.0,61.2,1011.7,9.3,12.8,15.9,,72.0,59.0,0.0,,0
2021,10,23,7,2021-10-23,14,0,113,0,14,3,141,3,589,304,0,1,9,84,9,14,2,0,25,17,1,21,2,1,1,7,9,23,8,6,61.0,52.4,1012.4,9.8,7.7,12.0,,72.0,57.0,0.0,,0
2021,10,24,1,2021-10-24,11,0,100,0,19,1,130,1,460,230,4,1,1,60,8,11,4,0,14,11,1,28,3,0,2,5,2,11,9,2,55.1,38.6,1018.5,10.0,9.6,15.9,19.0,64.9,52.0,0.0,,0
2021,10,25,2,2021-10-25,22,0,102,0,21,0,145,0,608,323,1,1,10,85,4,4,11,0,25,28,2,38,3,0,0,10,8,13,12,7,61.1,55.5,1019.5,8.2,9.0,22.0,35.0,70.0,50.0,0.25,,0
2021,10,26,3,2021-10-26,6,0,110,0,41,0,157,0,566,313,2,0,9,68,9,2,14,1,28,22,2,43,3,0,4,9,8,14,16,9,64.6,60.4,1005.0,8.6,15.1,25.1,35.9,70.0,55.9,0.39,,0
2021,10,27,4,2021-10-27,14,0,107,1,29,0,150,1,586,316,3,0,7,83,4,5,0,1,17,31,1,49,4,0,8,11,6,14,6,5,58.9,55.2,990.2,3.9,31.2,46.0,61.0,64.4,54.0,1.44,,0
2021,10,28,5,2021-10-28,23,0,103,0,32,1,158,1,626,332,2,2,11,84,11,7,0,0,17,17,4,34,5,0,3,6,7,15,17,5,53.3,46.1,1010.4,8.8,22.8,34.0,45.1,55.0,51.8,0.71,,0
2021,10,29,6,2021-10-29,20,0,106,0,31,2,157,2,667,354,1,1,17,83,3,10,6,0,40,35,2,34,6,0,7,6,7,11,14,8,54.0,42.1,1013.8,10.0,9.9,15.0,19.0,57.0,52.0,0.0,,0
2021,10,30,7,2021-10-30,24,0,138,0,20,0,182,0,675,349,2,0,6,91,8,14,12,0,23,22,0,27,3,0,9,6,5,17,4,2,60.1,54.3,1008.2,9.0,15.3,20.0,28.0,64.4,54.0,0.16,,0
2021,10,31,1,2021-10-31,7,0,148,0,21,0,176,0,686,348,5,0,11,75,7,15,13,0,18,29,1,37,2,0,8,11,6,12,14,7,63.1,58.5,1000.4,7.6,15.0,21.0,40.0,66.9,57.0,0.8,,0
2021,11,1,2,2021-11-01,12,0,93,1,31,0,136,1,601,326,6,0,7,78,5,5,3,0,23,21,2,32,1,2,6,15,6,11,14,9,59.3,46.4,1011.8,10.0,9.8,15.0,26.0,66.9,53.1,0.43,,0
2021,11,2,3,2021-11-02,17,0,88,1,22,0,127,1,532,269,3,0,8,69,2,11,1,1,23,21,4,33,3,0,1,4,6,9,8,6,52.6,36.4,1021.6,10.0,5.2,11.1,,64.9,41.0,0.0,,0
2021,11,3,4,2021-11-03,12,1,104,0,26,0,142,1,590,309,3,0,14,78,14,3,1,1,28,17,2,31,3,0,3,15,16,11,12,6,50.0,37.5,1021.3,9.8,7.8,14.0,21.0,57.9,41.0,0.24,,0
2021,11,4,5,2021-11-04,5,0,86,1,28,0,119,1,549,305,2,0,14,90,13,7,0,0,15,16,2,38,3,1,4,5,7,7,13,8,48.5,33.9,1025.7,10.0,5.1,8.9,,55.0,43.0,0.02,,0
2021,11,5,6,2021-11-05,19,0,109,0,50,1,178,1,704,374,5,0,12,94,8,5,1,1,40,27,1,45,5,0,7,14,11,14,14,7,49.1,33.6,1024.7,10.0,11.5,19.0,26.0,55.0,41.0,0.0,,0
2021,11,6,7,2021-11-06,19,0,129,0,26,0,174,0,638,331,5,1,10,86,5,17,2,0,25,20,0,29,5,0,6,11,8,12,9,7,43.1,29.7,1028.9,10.0,3.1,6.0,,55.0,32.0,0.0,,0
2021,11,7,1,2021-11-07,11,0,96,0,9,0,116,0,542,262,4,0,8,72,6,14,1,0,12,20,3,24,3,0,4,3,5,12,13,3,44.6,35.4,1023.0,10.0,7.0,14.0,,55.9,32.0,0.0,,0
2021,11,8,2,2021-11-08,13,0,111,0,33,0,157,0,626,324,0,0,7,89,10,11,0,2,22,33,2,29,0,0,4,9,7,5,14,3,54.9,45.0,1017.4,10.0,16.0,22.9,29.9,59.0,51.1,0.0,,0
2021,11,9,3,2021-11-09,20,0,103,1,31,1,154,2,587,319,3,2,9,82,9,9,2,0,23,28,1,32,2,0,8,10,4,11,14,3,53.1,47.9,1018.2,9.4,6.7,14.0,,63.0,43.0,0.0,,1
2021,11,10,4,2021-11-10,24,0,121,0,31,1,176,1,650,338,3,0,12,77,9,7,1,1,39,34,2,40,6,0,7,7,11,10,14,4,56.5,51.0,1015.4,6.9,6.9,14.0,20.0,66.0,43.0,0.0,,1
2021,11,11,5,2021-11-11,14,0,93,0,25,1,132,1,537,285,3,1,5,86,6,4,1,0,22,28,2,39,3,0,1,3,8,12,12,3,49.9,38.4,1026.0,10.0,5.2,8.9,,66.0,42.1,0.0,,0
2021,11,12,6,2021-11-12,15,0,153,0,28,0,196,0,681,349,3,0,13,74,10,11,6,0,37,24,1,37,4,0,4,13,7,11,16,3,58.3,50.7,1022.7,8.5,18.8,31.1,49.0,64.9,42.1,0.0,,0
2021,11,13,7,2021-11-13,13,0,110,0,25,0,148,0,646,331,2,0,7,91,5,16,5,0,22,26,1,38,3,0,6,9,10,15,21,7,56.4,48.4,1009.5,8.6,9.0,21.0,42.0,64.9,44.1,0.39,,1
2021,11,14,1,2021-11-14,7,0,115,1,17,2,139,3,519,266,2,0,10,63,3,12,5,1,20,19,2,27,2,0,6,11,4,13,10,0,49.4,35.2,1010.4,10.0,14.0,24.1,32.1,62.1,44.1,0.05,,0
2021,11,15,2,2021-11-15,14,0,118,0,20,0,152,0,646,335,4,0,13,85,5,9,0,0,21,29,0,50,6,0,7,9,9,10,9,8,51.4,39.6,1007.2,9.9,11.2,17.1,24.1,57.0,45.0,0.02,,0
2021,11,16,3,2021-11-16,20,0,102,0,19,1,141,1,584,301,4,1,5,86,3,8,1,0,18,27,2,45,3,0,3,9,12,9,5,2,45.9,27.2,1014.6,10.0,15.2,20.0,28.0,57.0,41.0,0.0,,0
2021,11,17,4,2021-11-17,20,0,119,0,26,1,165,1,588,313,3,0,10,67,5,9,2,0,31,34,2,40,5,0,9,11,7,14,10,4,46.5,29.5,1025.4,10.0,9.1,15.0,20.0,51.1,41.0,0.0,,0
2021,11,18,5,2021-11-18,18,0,118,0,43,0,179,0,626,343,0,0,10,83,5,4,4,1,23,27,0,50,2,1,3,10,5,10,13,5,58.7,53.1,1019.7,8.8,13.1,15.9,,64.0,41.0,0.0,,0
2021,11,19,6,2021-11-19,9,0,107,1,35,0,151,1,664,345,0,0,17,86,7,8,0,0,25,21,2,45,2,0,3,10,8,13,14,3,52.9,41.3,1017.1,9.3,15.0,18.1,26.0,64.0,46.0,0.07,,0
2021,11,20,7,2021-11-20,20,0,119,1,21,1,160,2,601,300,2,2,8,78,6,17,1,0,21,16,2,25,6,1,6,14,5,7,10,6,43.5,27.6,1031.3,10.0,9.6,17.1,24.1,62.1,39.0,0.0,,0
2021,11,21,1,2021-11-21,5,0,77,0,17,0,99,0,524,265,3,1,8,60,7,9,0,0,23,25,0,26,2,1,7,4,4,15,18,1,52.3,42.2,1028.0,10.0,11.3,14.0,,57.9,39.0,0.0,,0
2021,11,22,2,2021-11-22,8,0,110,1,23,1,141,2,573,306,2,1,7,80,2,5,5,0,32,20,2,37,2,0,4,7,7,6,14,5,55.9,51.8,1012.2,8.6,12.3,21.0,28.0,59.0,48.0,0.13,,0
2021,11,23,3,2021-11-23,10,0,88,1,21,0,119,1,628,331,1,0,9,80,6,11,1,5,26,22,4,39,2,0,7,7,11,11,11,6,43.1,27.3,1009.6,10.0,17.5,20.0,28.0,59.0,37.9,0.21,,0
2021,11,24,4,2021-11-24,19,0,120,0,41,0,180,0,696,364,1,0,12,104,4,14,1,0,35,32,1,46,7,0,4,8,8,7,12,6,37.1,18.9,1019.4,10.0,16.1,21.0,28.9,46.0,30.9,0.0,,0
2021,11,25,5,2021-11-25,3,0,100,0,12,0,115,0,416,213,0,1,7,51,5,13,2,0,11,11,0,22,2,0,6,8,7,8,8,0,46.5,28.8,1016.7,10.0,10.9,17.1,21.0,57.0,30.9,0.0,,0
2021,11,26,6,2021-11-26,6,0,91,0,15,0,112,0,494,254,0,0,10,66,7,9,10,0,15,14,1,29,2,1,2,4,7,9,8,3,50.3,43.0,1003.9,9.0,8.3,22.9,28.9,57.0,39.0,0.0,,0
2021,11,27,7,2021-11-27,6,0,93,0,24,1,123,1,516,263,5,2,6,71,4,9,0,0,16,15,0,29,1,0,6,10,2,9,9,1,40.7,25.8,1002.7,10.0,18.1,24.1,35.0,53.1,37.9,0.15,,0
2021,11,28,1,2021-11-28,9,0,90,0,18,0,117,0,506,268,2,1,7,66,3,9,3,0,19,22,0,30,2,2,3,7,6,10,15,5,37.8,25.0,1011.7,9.8,7.7,14.0,15.9,45.0,33.1,0.0,,0
2021,11,29,2,2021-11-29,11,0,109,2,26,0,146,2,604,321,2,1,15,93,4,9,3,0,25,14,0,52,3,0,3,12,13,8,9,10,42.5,36.1,1008.7,9.4,10.5,18.1,24.1,48.0,33.1,0.01,,0
2021,11,30,3,2021-11-30,12,0,80,1,20,0,112,1,540,278,3,0,9,81,2,4,3,0,28,16,5,37,1,0,2,4,7,10,12,4,37.1,22.6,1013.5,10.0,12.2,17.1,24.1,48.0,32.0,0.0,,0
2021,12,1,4,2021-12-01,12,0,75,0,26,0,113,0,480,261,0,0,11,69,6,5,0,0,20,22,2,30,1,0,6,7,3,9,11,6,43.6,33.3,1018.0,10.0,6.7,13.0,20.0,51.1,32.0,0.07,,0
2021,12,2,5,2021-12-02,8,0,117,0,36,0,161,0,587,309,5,2,8,64,4,8,7,0,33,31,1,38,2,1,4,7,10,11,11,3,50.7,43.6,1013.2,9.8,9.1,14.0,,57.9,39.0,0.0,,0
2021,12,3,6,2021-12-03,17,0,90,0,34,1,141,1,610,334,2,0,7,81,5,9,1,1,29,23,4,39,5,0,3,8,13,13,12,10,47.7,31.9,1005.6,9.8,16.2,20.0,34.0,57.9,41.0,0.01,,0
2021,12,4,7,2021-12-04,17,0,67,1,25,0,109,1,512,274,1,0,8,76,7,9,0,0,19,20,1,26,3,0,5,4,12,12,13,6,38.8,21.4,1018.5,10.0,6.5,11.1,,55.9,33.1,0.0,,0
2021,12,5,1,2021-12-05,10,0,109,0,16,0,135,0,483,249,3,0,10,68,3,13,3,1,14,21,0,25,3,0,5,10,4,13,4,7,44.1,28.3,1025.9,10.0,7.8,14.0,,48.9,33.1,0.0,,0
2021,12,6,2,2021-12-06,13,0,124,0,35,0,172,0,624,340,1,0,5,77,11,7,8,0,27,34,2,37,3,0,9,12,10,11,21,8,52.6,45.8,1019.0,8.2,15.3,20.0,26.0,61.0,34.0,0.01,,0
2021,12,7,3,2021-12-07,14,0,103,0,29,1,146,1,609,314,3,0,15,79,7,8,2,0,23,35,3,46,2,0,5,8,5,6,16,5,46.8,31.3,1014.9,9.3,14.3,28.9,36.9,61.0,34.0,0.03,,0
2021,12,8,4,2021-12-08,20,0,67,0,33,0,120,0,525,280,0,0,8,65,2,10,2,1,23,15,3,39,5,0,3,11,8,10,13,6,39.9,29.5,1018.8,9.5,6.2,12.0,,59.0,34.0,0.16,,0
2021,12,9,5,2021-12-09,17,0,84,0,36,0,137,0,520,277,2,0,11,75,7,4,2,2,20,22,1,28,3,0,2,8,8,14,15,8,39.3,28.8,1016.5,10.0,12.0,20.0,28.0,46.9,34.0,0.04,,0
2021,12,10,6,2021-12-10,9,0,98,0,30,0,137,0,550,297,2,0,8,80,2,11,2,1,32,22,2,34,4,0,4,9,8,11,11,8,41.5,31.3,1024.0,10.0,5.1,11.1,,51.1,30.9,0.0,,0
2021,12,11,7,2021-12-11,6,0,121,1,29,0,156,1,590,302,3,0,11,80,5,12,7,0,27,27,3,22,2,0,5,4,3,8,16,5,53.4,50.9,1013.9,3.8,12.6,24.1,33.0,60.1,30.9,0.06,,1
2021,12,12,1,2021-12-12,9,0,105,1,17,1,131,2,506,259,1,1,9,73,7,14,0,1,21,16,0,23,2,0,5,7,3,12,8,7,50.9,36.1,1012.2,8.4,17.7,28.9,42.0,62.1,42.1,0.44,,0
2021,12,13,2,2021-12-13,8,0,94,1,24,1,126,2,550,295,2,0,7,65,7,9,0,0,15,16,1,48,1,0,10,10,9,7,13,7,47.9,33.5,1021.8,10.0,14.1,19.0,27.0,60.1,39.9,0.04,,0
2021,12,14,3,2021-12-14,14,0,94,0,30,0,138,0,596,317,5,1,8,64,8,5,1,0,25,26,4,51,5,0,10,9,6,13,10,8,48.9,32.1,1026.3,10.0,12.2,18.1,24.1,52.0,44.1,0.0,,0
2021,12,15,4,2021-12-15,15,0,86,0,37,0,138,0,509,280,3,1,13,68,8,4,1,1,28,20,1,22,1,0,5,15,9,9,11,2,42.2,29.5,1037.0,10.0,7.9,17.1,,51.1,30.0,0.0,,0
